DEPTH,CALI,COAL,DT,DT_LOG,DTS,DTS_LOG,GR,NPHI,PHIE,PHIEC,PHIT,PHITC,RHOB,RHOB_LOG,RT,RW,TEMP
3982.8215,8.271,0,83.126,83.126,133.0245,133.0245,40.237,0.2067,0.1775,0.174,0.1864,0.1829,2.3558,2.356,0.679,0.0189,108.0026
3982.9739,8.265,0,80.8198,80.8198,129.7466,129.7466,40.692,0.1688,0.1555,0.154,0.1623,0.1608,2.3939,2.394,0.798,0.0189,108.0069
3983.1263,8.3381,0,78.0172,78.0172,127.2146,127.2146,41.3296,0.1935,0.0501,0.0501,0.06,0.06,2.5553,2.5559,1.0893,0.0189,108.0111
3983.2787,8.344,0,75.1297,75.1297,124.9637,124.9637,38.678,0.181,0.057,0.057,0.0652,0.0652,2.547,2.547,1.558,0.0189,108.0153
3983.4311,8.356,0,72.2117,72.2117,122.9217,122.9217,37.503,0.1125,0.0167,0.0167,0.0242,0.0242,2.6117,2.612,2.185,0.0189,108.0196
3983.5835,8.308,0,69.3779,69.3779,120.9719,120.9719,31.459,0.0923,0.0139,0.0139,0.0178,0.0178,2.622,2.622,3.01,0.0189,108.0238
3983.7359,8.338,0,66.9053,66.9053,120.1005,120.1005,31.929,0.0898,0.01,0.01,0.01,0.01,2.6479,2.648,3.594,0.0189,108.028
3983.8883,8.247,0,65.2417,65.2417,117.2159,117.2159,28.944,0.096,0.0166,0.0166,0.0189,0.0189,2.6201,2.62,3.38,0.0189,108.0323
3984.0407,8.217,0,64.6551,64.6551,116.2762,116.2762,34.376,0.1106,0.01,0.01,0.0146,0.0146,2.627,2.627,2.935,0.0189,108.0365
3984.1931,8.235,0,64.9573,64.9573,117.5123,117.5123,35.127,0.1102,0.0351,0.0351,0.0411,0.0411,2.5852,2.585,2.52,0.0189,108.0407
3984.3455,8.235,0,65.6954,65.6954,119.5323,119.5323,43.424,0.1091,0.0632,0.0632,0.0734,0.0734,2.5342,2.534,2.123,0.0189,108.045
3984.4979,8.145,0,66.5384,66.5384,121.4124,121.4124,36.662,0.1064,0.0805,0.0805,0.0874,0.0874,2.5121,2.512,1.811,0.0189,108.0492
3984.6503,8.145,0,67.3884,67.3884,123.759,123.759,28.928,0.0962,0.1092,0.1089,0.1114,0.1112,2.4741,2.474,1.586,0.0189,108.0534
3984.8027,8.163,0,68.1832,68.1832,124.02,124.02,28.532,0.1281,0.1278,0.1256,0.1298,0.1277,2.4451,2.445,1.41,0.0189,108.0577
3984.9551,8.121,0,68.7411,68.7411,124.1772,124.1772,31.604,0.0997,0.1406,0.1373,0.1406,0.1373,2.4281,2.428,1.294,0.0189,108.0619
3985.1075,8.139,0,68.947,68.947,119.1617,119.1617,33.894,0.1248,0.1329,0.1306,0.1369,0.1346,2.434,2.434,1.27,0.0189,108.0661
3985.2599,8.187,0,68.9139,68.9139,117.2457,117.2457,28.564,0.1458,0.0831,0.0831,0.0851,0.0851,2.5157,2.516,1.346,0.0189,108.0704
3985.4123,8.187,0,68.6548,68.6548,115.3162,115.3162,33.094,0.1564,0.0493,0.0493,0.054,0.054,2.5648,2.565,1.5,0.0189,108.0746
3985.5647,8.145,0,68.2047,68.2047,116.2922,116.2922,25.305,0.1455,0.067,0.067,0.0671,0.0671,2.5441,2.544,1.684,0.0189,108.0788
3985.7171,8.169,0,67.5736,67.5736,117.8351,117.8351,26.633,0.1457,0.0574,0.0574,0.0583,0.0583,2.5579,2.558,1.848,0.0189,108.0831
3985.8695,8.157,0,66.7206,66.7206,118.585,118.585,26.829,0.1299,0.0579,0.0579,0.0589,0.0589,2.557,2.557,1.963,0.0189,108.0873
3986.0219,8.037,0,65.7737,65.7737,118.8438,118.8438,28.698,0.0613,0.0985,0.0982,0.0987,0.0984,2.4942,2.494,2.017,0.0189,108.0916
3986.1743,8.019,0,65.0428,65.0428,117.558,117.558,26.901,0.0648,0.1096,0.1073,0.1096,0.1073,2.4771,2.477,2.055,0.0189,108.0958
3986.3267,7.947,0,64.721,64.721,117.533,117.533,30.637,0.0916,0.081,0.081,0.0844,0.0844,2.5168,2.517,2.129,0.0189,108.1
3986.4791,7.935,0,64.6349,64.6349,117.388,117.388,28.005,0.0922,0.0578,0.0578,0.0597,0.0597,2.5558,2.556,2.258,0.0189,108.1043
3986.6315,7.923,0,64.3898,64.3898,117.6495,117.6495,31.112,0.1186,0.0509,0.0509,0.0545,0.0545,2.564,2.564,2.434,0.0189,108.1085
3986.7839,7.929,0,63.8358,63.8358,120.9813,120.9813,34.939,0.0996,0.0259,0.0259,0.0318,0.0318,2.5999,2.6,2.63,0.0189,108.1127
3986.9363,7.923,0,63.278,63.278,122.6423,122.6423,40.72,0.143,0.01,0.01,0.01,0.01,2.6637,2.664,2.746,0.0189,108.117
3987.0887,7.911,0,63.1702,63.1702,124.7752,124.7752,40.814,0.16,0.0337,0.0337,0.0429,0.0429,2.5823,2.582,2.612,0.0189,108.1212
3987.2411,7.953,0,63.7305,63.7305,125.8474,125.8474,39.241,0.1598,0.0581,0.0581,0.0664,0.0664,2.5451,2.545,2.183,0.0189,108.1254
3987.3935,7.953,0,64.8406,64.8406,128.3302,128.3302,40.42,0.1513,0.0626,0.0626,0.0716,0.0716,2.537,2.537,1.706,0.0189,108.1297
3987.5459,8.019,0,66.2176,66.2176,129.6641,129.6641,44.677,0.1604,0.1508,0.1442,0.1568,0.1502,2.4025,2.402,1.404,0.0189,108.1339
3987.6983,8.007,0,67.6747,67.6747,130.3271,130.3271,40.891,0.1463,0.1772,0.1679,0.1786,0.1693,2.3681,2.368,1.276,0.0189,108.1381
3987.8507,7.971,0,69.2368,69.2368,131.341,131.341,40.192,0.1639,0.1608,0.154,0.1661,0.1593,2.3879,2.388,1.221,0.0189,108.1424
3988.0031,7.995,0,70.9808,70.9808,131.6511,131.6511,33.701,0.1743,0.1217,0.1217,0.1269,0.1269,2.4498,2.45,1.143,0.0189,108.1466
3988.1555,8.007,0,72.8267,72.8267,132.1528,132.1528,30.489,0.1774,0.129,0.129,0.1324,0.1324,2.441,2.441,1.018,0.0189,108.1508
3988.3079,7.989,0,74.4755,74.4755,130.6057,130.6057,30.095,0.1194,0.1387,0.1387,0.1413,0.1413,2.4271,2.427,0.895,0.0189,108.1551
3988.4603,7.875,0,75.5231,75.5231,128.4744,128.4744,30.289,0.1419,0.1874,0.1814,0.1874,0.1814,2.3543,2.354,0.825,0.0189,108.1593
3988.6127,7.875,0,75.7278,75.7278,124.3308,124.3308,30.327,0.1321,0.1995,0.1916,0.1995,0.1916,2.3351,2.335,0.822,0.0189,108.1636
3988.7651,7.821,0,75.2166,75.2166,122.7919,122.7919,30.451,0.1295,0.1945,0.1865,0.1945,0.1865,2.343,2.343,0.882,0.0189,108.1678
3988.9175,7.748,0,74.3566,74.3566,121.893,121.893,30.521,0.1184,0.1153,0.1153,0.1188,0.1188,2.4625,2.463,1.001,0.0189,108.172
3989.0699,7.676,0,73.4386,73.4386,121.6448,121.6448,31.245,0.1193,0.0824,0.0824,0.0863,0.0863,2.5138,2.514,1.177,0.0189,108.1763
3989.2223,7.652,0,72.4885,72.4885,120.1896,120.1896,31.659,0.1286,0.1086,0.1086,0.1127,0.1127,2.4722,2.472,1.383,0.0189,108.1805
3989.3747,7.821,0,71.3554,71.3554,117.8838,117.8838,35.683,0.1294,0.0995,0.0995,0.1058,0.1058,2.483,2.483,1.57,0.0189,108.1847
3989.5271,7.851,0,69.9633,69.9633,116.8121,116.8121,36.778,0.1304,0.1026,0.1016,0.1096,0.1085,2.477,2.477,1.723,0.0189,108.189
3989.6795,7.851,0,68.4985,68.4985,117.7301,117.7301,36.665,0.1445,0.0914,0.0913,0.0983,0.0982,2.4949,2.495,1.901,0.0189,108.1932
3989.8319,7.875,0,67.3698,67.3698,118.4115,118.4115,38.328,0.1209,0.1072,0.104,0.1134,0.1101,2.4711,2.471,2.156,0.0189,108.1974
3989.9843,7.881,0,66.9802,66.9802,121.3413,121.3413,41.364,0.1842,0.0989,0.0952,0.1084,0.1046,2.479,2.479,2.426,0.0189,108.2017
3990.1367,7.857,0,67.4996,67.4996,123.3442,123.3442,34.914,0.1778,0.0929,0.0912,0.0989,0.0972,2.4939,2.494,2.39,0.0189,108.2059
3990.2891,7.869,0,68.7777,68.7777,124.93,124.93,35.207,0.1767,0.0618,0.0618,0.0679,0.0679,2.5428,2.543,1.856,0.0189,108.2101
3990.4415,7.875,0,70.4628,70.4628,124.6617,124.6617,38.878,0.1487,0.0635,0.0635,0.0716,0.0716,2.537,2.537,1.279,0.0189,108.2144
3990.5939,7.929,0,72.1856,72.1856,122.7694,122.7694,34.798,0.1503,0.0632,0.0632,0.0691,0.0691,2.541,2.541,0.947,0.0189,108.2186
3990.7463,7.977,0,73.6274,73.6274,118.8648,118.8648,37.071,0.1076,0.1089,0.1089,0.1132,0.1132,2.4713,2.471,0.814,0.0189,108.2228
3990.8987,8.013,0,74.494,74.494,117.44,117.44,33.538,0.1074,0.1507,0.1507,0.1507,0.1507,2.4122,2.412,0.818,0.0189,108.2271
3991.0511,8.055,0,74.5286,74.5286,117.5461,117.5461,39.851,0.1103,0.15,0.1482,0.1502,0.1484,2.413,2.413,0.973,0.0188,108.2313
3991.2035,8.157,0,73.6042,73.6042,118.2051,118.2051,41.771,0.1011,0.1762,0.1661,0.1762,0.1661,2.3719,2.3717,1.428,0.0188,108.2355
3991.3559,8.163,0,71.836,71.836,119.0381,119.0381,40.428,0.1246,0.1916,0.174,0.1916,0.174,2.3477,2.3476,2.562,0.0188,108.2398
3991.5083,8.434,0,69.575,69.575,119.7703,119.7703,43.372,0.1194,0.01,0.01,0.01,0.01,2.6388,2.64,4.213,0.0188,108.244
3991.6607,8.434,0,67.3193,67.3193,121.5766,121.5766,41.521,0.1259,0.01,0.01,0.01,0.01,2.7207,2.721,3.747,0.0188,108.2483
3991.8131,7.995,0,65.6357,65.6357,125.6213,125.6213,34.592,0.1753,0.2117,0.1916,0.2125,0.1924,2.3146,2.313,2.313,0.0188,108.2525
3991.9655,8.001,0,65.0413,65.0413,133.7818,133.7818,34.266,0.1705,0.2179,0.2009,0.2179,0.2009,2.306,2.306,1.42,0.0188,108.2567
3992.1179,8.019,0,65.7889,65.7889,139.306,139.306,35.897,0.2121,0.178,0.1711,0.1845,0.1776,2.3588,2.359,0.923,0.0188,108.261
3992.2703,8.001,0,67.7613,67.7613,145.8615,145.8615,40.479,0.2239,0.1698,0.1676,0.1787,0.1766,2.368,2.368,0.653,0.0188,108.2652
3992.4227,8.091,0,70.5975,70.5975,149.1284,149.1284,33.771,0.2284,0.2238,0.2173,0.2292,0.2227,2.2883,2.288,0.522,0.0188,108.2694
3992.5751,8.145,0,73.8795,73.8795,152.0672,152.0672,36.03,0.2191,0.2526,0.2438,0.254,0.2451,2.2492,2.249,0.472,0.0188,108.2737
3992.7275,8.103,0,77.2664,77.2664,153.0762,153.0762,34.713,0.2414,0.2421,0.2348,0.2471,0.2397,2.26,2.26,0.461,0.0188,108.2779
3992.8799,8.049,0,80.4752,80.4752,154.3488,154.3488,30.562,0.1955,0.2295,0.2252,0.2307,0.2264,2.2859,2.286,0.452,0.0188,108.2821
3993.0323,8.025,0,83.1348,83.1348,153.1915,153.1915,33.436,0.2205,0.1131,0.1131,0.1183,0.1183,2.4633,2.464,0.428,0.0188,108.2864
3993.1847,8.007,0,84.8512,84.8512,149.9183,149.9183,32.029,0.2199,0.1342,0.1342,0.1387,0.1387,2.4311,2.431,0.4,0.0188,108.2906
3993.3371,7.929,0,85.4158,85.4158,145.1393,145.1393,40.056,0.1444,0.116,0.116,0.1236,0.1236,2.4549,2.455,0.385,0.0188,108.2948
3993.4895,7.923,0,84.8994,84.8994,140.2943,140.2943,40.533,0.1371,0.1169,0.1169,0.1236,0.1236,2.455,2.455,0.399,0.0188,108.2991
3993.6419,7.899,0,83.6093,83.6093,135.6716,135.6716,49.158,0.1451,0.1159,0.1159,0.1236,0.1236,2.455,2.455,0.455,0.0188,108.3033
3993.7943,7.833,0,81.9683,81.9683,133.3299,133.3299,51.981,0.1594,0.16,0.16,0.1646,0.1646,2.3903,2.39,0.573,0.0188,108.3075
3993.9467,7.833,0,80.3253,80.3253,132.4169,132.4169,49.134,0.1929,0.1497,0.1486,0.1591,0.1579,2.399,2.399,0.76,0.0188,108.3118
3994.0991,7.809,0,78.8524,78.8524,131.8371,131.8371,46.38,0.1696,0.1476,0.145,0.1546,0.152,2.406,2.406,0.956,0.0188,108.316
3994.2515,7.881,0,77.5998,77.5998,132.4711,132.4711,50.1944,0.1731,0.1298,0.1283,0.139,0.1375,2.4306,2.4307,1.0335,0.0188,108.3203
3994.4039,7.881,0,76.6658,76.6658,133.1084,133.1084,52.992,0.1654,0.1509,0.1476,0.1571,0.1538,2.4021,2.402,0.988,0.0188,108.3245
3994.5563,7.887,0,76.171,76.171,135.7111,135.7111,45.487,0.1728,0.1445,0.1425,0.1521,0.1501,2.41,2.41,0.923,0.0188,108.3287
3994.7087,7.887,0,76.2312,76.2312,136.4827,136.4827,54.47,0.1702,0.1525,0.15,0.159,0.1564,2.399,2.399,0.896,0.0188,108.333
3994.8611,7.875,0,76.7153,76.7153,141.2493,141.2493,48.183,0.1927,0.116,0.116,0.1287,0.1287,2.4468,2.447,0.913,0.0188,108.3372
3995.0135,7.863,0,77.3162,77.3162,143.1292,143.1292,41.284,0.1684,0.1759,0.1696,0.1797,0.1734,2.3663,2.366,0.949,0.0188,108.3414
3995.1659,7.857,0,77.8142,77.8142,144.8211,144.8211,40.784,0.1815,0.1703,0.1643,0.1762,0.1701,2.372,2.372,0.961,0.0188,108.3457
3995.3183,7.851,0,78.1942,78.1942,145.435,145.435,38.726,0.1995,0.2041,0.1935,0.2083,0.1977,2.3212,2.321,0.919,0.0188,108.3499
3995.4707,7.953,0,78.5392,78.5392,145.781,145.781,42.752,0.1867,0.1994,0.1909,0.2028,0.1942,2.33,2.33,0.836,0.0188,108.3541
3995.6231,7.965,0,78.9062,78.9062,145.4528,145.4528,40.112,0.1906,0.1884,0.1827,0.1933,0.1876,2.3449,2.345,0.744,0.0188,108.3584
3995.7755,8.001,0,79.3152,79.3152,144.3549,144.3549,40.645,0.1934,0.1683,0.1666,0.1756,0.1738,2.3729,2.373,0.667,0.0188,108.3626
3995.9279,7.983,0,79.7972,79.7972,143.8242,143.8242,38.148,0.1948,0.173,0.1717,0.1799,0.1786,2.366,2.366,0.618,0.0188,108.3668
3996.0803,8.001,0,80.3632,80.3632,145.0939,145.0939,42.82,0.1837,0.1603,0.1603,0.1673,0.1673,2.3859,2.386,0.599,0.0188,108.3711
3996.2327,8.007,0,80.9182,80.9182,144.231,144.231,41.018,0.203,0.1657,0.1653,0.1742,0.1738,2.375,2.375,0.601,0.0188,108.3753
3996.3851,8.001,0,81.258,81.258,144.4407,144.4407,46.849,0.1894,0.1652,0.1649,0.1723,0.172,2.378,2.378,0.623,0.0188,108.3795
3996.5375,7.995,0,81.2348,81.2348,142.69,142.69,43.212,0.2055,0.1338,0.1338,0.1439,0.1439,2.4228,2.423,0.666,0.0188,108.3838
3996.6899,8.007,0,80.8648,80.8648,142.942,142.942,46.259,0.1735,0.1305,0.1305,0.1394,0.1394,2.43,2.43,0.722,0.0188,108.388
3996.8423,7.929,0,80.2877,80.2877,143.0158,143.0158,48.523,0.182,0.14,0.14,0.1489,0.1489,2.4151,2.415,0.775,0.0188,108.3923
3996.9947,7.917,0,79.6608,79.6608,141.7367,141.7367,44.867,0.1788,0.1348,0.1348,0.1438,0.1438,2.423,2.423,0.817,0.0188,108.3965
3997.1471,7.971,0,79.0948,79.0948,139.9188,139.9188,45.926,0.1705,0.152,0.1498,0.1583,0.1562,2.4001,2.4,0.865,0.0188,108.4007
3997.2995,8.007,0,78.6459,78.6459,138.4978,138.4978,45.631,0.1681,0.1481,0.1458,0.1546,0.1523,2.406,2.406,0.924,0.0188,108.405
3997.4519,7.983,0,78.3069,78.3069,137.2818,137.2818,48.699,0.1968,0.1065,0.1065,0.1193,0.1193,2.4618,2.462,0.978,0.0188,108.4092
3997.6043,7.917,0,78.0349,78.0349,135.6458,135.6458,51.792,0.1596,0.0647,0.0647,0.0787,0.0787,2.5257,2.526,1.004,0.0188,108.4134
3997.7567,7.923,0,77.8149,77.8149,134.3609,134.3609,48.303,0.1639,0.0893,0.0893,0.1013,0.1013,2.4901,2.49,1.006,0.0188,108.4177
3997.9091,7.911,0,77.682,77.682,133.4679,133.4679,52.729,0.1615,0.059,0.059,0.0736,0.0736,2.5338,2.534,1.017,0.0188,108.4219
3998.0615,7.911,0,77.662,77.662,132.7969,132.7969,59.589,0.1631,0.0775,0.0775,0.0905,0.0905,2.5071,2.507,1.062,0.0188,108.4261
3998.2139,7.887,0,77.6709,77.6709,132.132,132.132,57.163,0.1835,0.1258,0.1233,0.136,0.1336,2.4353,2.435,1.135,0.0188,108.4304
3998.3663,7.875,0,77.5048,77.5048,131.7821,131.7821,49.893,0.1886,0.1625,0.155,0.1697,0.1621,2.3822,2.382,1.198,0.0188,108.4346
3998.5187,7.875,0,77.0417,77.0417,132.2151,132.2151,48.765,0.177,0.1767,0.1676,0.1812,0.1721,2.3641,2.364,1.188,0.0188,108.4388
3998.6711,7.857,0,76.4248,76.4248,132.9,132.9,34.262,0.1653,0.2128,0.1994,0.2128,0.1994,2.3142,2.314,1.079,0.0188,108.4431
3998.8235,7.845,0,75.971,75.971,132.961,132.961,26.182,0.1719,0.2041,0.1939,0.2053,0.1951,2.326,2.326,0.923,0.0188,108.4473
3998.9759,7.857,0,75.8951,75.8951,132.6289,132.6289,24.143,0.176,0.2223,0.2112,0.2223,0.2112,2.2991,2.299,0.78,0.0188,108.4515
3999.1283,7.851,0,76.1742,76.1742,132.116,132.116,25.813,0.1987,0.2212,0.2122,0.223,0.214,2.298,2.298,0.668,0.0188,108.4558
3999.2807,7.947,0,76.6092,76.6092,131.9721,131.9721,23.856,0.1941,0.2284,0.2204,0.2293,0.2213,2.288,2.288,0.581,0.0188,108.46
3999.4331,7.977,0,77.0102,77.0102,132.6862,132.6862,21.419,0.1588,0.2142,0.2103,0.2142,0.2103,2.3119,2.312,0.519,0.0188,108.4642
3999.5855,7.947,0,77.3792,77.3792,133.7521,133.7521,23.758,0.1623,0.2192,0.2157,0.2192,0.2157,2.304,2.304,0.48,0.0188,108.4685
3999.7379,7.911,0,77.8333,77.8333,134.7262,134.7262,24.012,0.178,0.2223,0.219,0.2224,0.2191,2.299,2.299,0.459,0.0188,108.4727
3999.8903,7.887,0,78.4163,78.4163,136.274,136.274,24.729,0.1845,0.1851,0.1851,0.1864,0.1864,2.3558,2.356,0.45,0.0188,108.477
4000.0427,7.863,0,79.0362,79.0362,136.1321,136.1321,23.28,0.1757,0.1427,0.1427,0.1434,0.1434,2.4237,2.424,0.449,0.0188,108.4812
4000.1951,7.875,0,79.5381,79.5381,137.1051,137.1051,30.431,0.1601,0.1681,0.1681,0.1716,0.1716,2.3792,2.379,0.458,0.0188,108.4854
4000.3475,7.851,0,79.772,79.772,137.589,137.589,36.94,0.1628,0.238,0.2314,0.238,0.2314,2.2744,2.274,0.478,0.0188,108.4897
4000.4999,7.869,0,79.6999,79.6999,137.596,137.596,37.107,0.1569,0.2161,0.212,0.2161,0.212,2.3089,2.309,0.515,0.0188,108.4939
4000.6523,7.905,0,79.4659,79.4659,137.3669,137.3669,33.153,0.1829,0.1854,0.1843,0.1895,0.1884,2.3508,2.351,0.56,0.0188,108.4981
4000.8047,7.857,0,79.286,79.286,136.6957,136.6957,32.809,0.1648,0.125,0.125,0.1301,0.1301,2.4446,2.445,0.59,0.0188,108.5024
4000.9571,7.875,0,79.3031,79.3031,134.8898,134.8898,38.448,0.1751,0.1392,0.1392,0.1469,0.1469,2.4181,2.418,0.594,0.0188,108.5066
4001.1095,7.863,0,79.459,79.459,133.4397,133.4397,39.124,0.176,0.1454,0.1454,0.1527,0.1527,2.409,2.409,0.595,0.0188,108.5108
4001.2619,7.857,0,79.5449,79.5449,131.4267,131.4267,46.405,0.1388,0.1097,0.1097,0.1167,0.1167,2.4658,2.466,0.624,0.0188,108.5151
4001.4143,7.887,0,79.4149,79.4149,129.4277,129.4277,51.445,0.1508,0.0887,0.0887,0.0989,0.0989,2.4939,2.494,0.697,0.0188,108.5193
4001.5667,7.881,0,79.1509,79.1509,127.6599,127.6599,48.662,0.1514,0.1193,0.1193,0.1266,0.1266,2.4502,2.45,0.812,0.0188,108.5235
4001.7191,7.827,0,78.9299,78.9299,126.8259,126.8259,44.753,0.1779,0.1486,0.1456,0.1557,0.1527,2.4042,2.404,0.949,0.0188,108.5278
4001.8715,7.839,0,78.7639,78.7639,125.9337,125.9337,31.02,0.1374,0.1805,0.1727,0.1805,0.1727,2.3652,2.365,1.058,0.0188,108.532
4002.0239,7.815,0,78.4787,78.4787,123.9867,123.9867,28.703,0.1539,0.2159,0.2021,0.2159,0.2021,2.3092,2.309,1.073,0.0188,108.5362
4002.1763,7.869,0,77.8856,77.8856,122.1567,122.1567,28.306,0.1524,0.1944,0.1851,0.1946,0.1853,2.3429,2.343,0.983,0.0188,108.5405
4002.3287,7.821,0,76.9725,76.9725,120.0863,120.0863,27.707,0.1529,0.1393,0.1393,0.1421,0.1421,2.4257,2.426,0.86,0.0188,108.5447
4002.4811,7.995,0,75.9416,75.9416,122.0513,122.0513,24.791,0.1616,0.1757,0.1724,0.1773,0.174,2.3702,2.37,0.765,0.0188,108.549
4002.6335,7.971,0,75.0026,75.0026,123.8773,123.8773,26.096,0.1398,0.1692,0.168,0.1704,0.1692,2.381,2.381,0.711,0.0188,108.5532
4002.7859,7.989,0,74.1426,74.1426,125.998,125.998,27.741,0.1403,0.1579,0.1579,0.1603,0.1603,2.3969,2.397,0.691,0.0188,108.5574
4002.9383,7.983,0,73.2827,73.2827,125.9971,125.9971,27.671,0.1277,0.171,0.1698,0.171,0.1698,2.3801,2.38,0.701,0.0188,108.5617
4003.0907,7.899,0,72.6039,72.6039,126.631,126.631,27.99,0.15,0.1473,0.1473,0.1502,0.1502,2.4129,2.413,0.727,0.0188,108.5659
4003.2431,7.899,0,72.4542,72.4542,126.432,126.432,30.138,0.1667,0.1513,0.1513,0.1552,0.1552,2.405,2.405,0.746,0.0188,108.5701
4003.3955,7.863,0,72.9914,72.9914,126.532,126.532,28.812,0.1437,0.1906,0.1853,0.1906,0.1853,2.3492,2.349,0.746,0.0188,108.5744
4003.5479,7.821,0,74.0035,74.0035,126.279,126.279,25.393,0.1376,0.1976,0.1914,0.1976,0.1914,2.338,2.338,0.734,0.0188,108.5786
4003.7003,7.851,0,75.0343,75.0343,125.992,125.992,28.888,0.1493,0.1815,0.1781,0.1825,0.1792,2.3619,2.362,0.719,0.0188,108.5828
4003.8527,7.869,0,75.6971,75.6971,126.29,126.29,29.881,0.1427,0.19,0.1856,0.19,0.1856,2.35,2.35,0.703,0.0188,108.5871
4004.0051,7.929,0,75.918,75.918,126.5111,126.5111,22.957,0.1585,0.2115,0.204,0.2115,0.204,2.3161,2.316,0.682,0.0188,108.5913
4004.1575,7.971,0,75.7928,75.7928,127.5329,127.5329,23.295,0.15,0.199,0.194,0.199,0.194,2.3359,2.336,0.657,0.0188,108.5955
4004.3099,8.013,0,75.3827,75.3827,127.1479,127.1479,21.224,0.1611,0.2078,0.202,0.2078,0.202,2.3221,2.322,0.63,0.0188,108.5998
4004.4623,8.043,0,74.7837,74.7837,126.2839,126.2839,23.392,0.1331,0.1971,0.1936,0.1971,0.1936,2.3389,2.339,0.606,0.0188,108.604
4004.6147,8.001,0,74.1518,74.1518,125.764,125.764,26.066,0.1381,0.1831,0.1824,0.1831,0.1824,2.3609,2.361,0.59,0.0188,108.6082
4004.7671,8.019,0,73.5908,73.5908,126.032,126.032,22.713,0.1592,0.164,0.164,0.1648,0.1648,2.3899,2.39,0.583,0.0188,108.6125
4004.9195,8.013,0,73.1639,73.1639,126.2338,126.2338,21.072,0.1528,0.1716,0.1716,0.1717,0.1717,2.379,2.379,0.587,0.0188,108.6167
4005.0719,8.007,0,73.0071,73.0071,124.9705,124.9705,20.206,0.1549,0.1868,0.1853,0.1868,0.1853,2.3551,2.355,0.594,0.0188,108.6209
4005.2243,8.025,0,73.2963,73.2963,121.086,121.086,22.944,0.1614,0.1835,0.1823,0.1844,0.1832,2.359,2.359,0.601,0.0188,108.6252
4005.3767,8.055,0,74.1005,74.1005,121.2,121.2,20.4564,0.1499,0.1836,0.1823,0.1836,0.1823,2.3602,2.3602,0.6071,0.0188,108.6294
4005.5291,8.055,0,75.1283,75.1283,121.4843,121.4843,23.369,0.1353,0.1739,0.1739,0.1743,0.1743,2.3749,2.375,0.615,0.0188,108.6337
4005.6815,8.067,0,75.867,75.867,123.8172,123.8172,22.726,0.1423,0.1925,0.1893,0.1925,0.1893,2.3461,2.346,0.626,0.0188,108.6379
4005.8339,8.019,0,75.9348,75.9348,125.1371,125.1371,23.295,0.163,0.1789,0.1776,0.18,0.1786,2.3659,2.366,0.64,0.0188,108.6421
4005.9863,8.043,0,75.5208,75.5208,126.1701,126.1701,22.384,0.1502,0.1591,0.1591,0.1597,0.1597,2.3979,2.398,0.652,0.0188,108.6464
4006.1387,8.019,0,75.141,75.141,127.029,127.029,22.984,0.1564,0.1917,0.1879,0.1925,0.1887,2.3462,2.346,0.656,0.0188,108.6506
4006.2911,8.019,0,75.0941,75.0941,126.898,126.898,23.241,0.1453,0.2021,0.1968,0.2021,0.1968,2.3311,2.331,0.648,0.0188,108.6548
4006.4435,8.019,0,75.2751,75.2751,126.743,126.743,22.901,0.1284,0.1939,0.1903,0.1939,0.1903,2.3439,2.344,0.634,0.0188,108.6591
4006.5959,8.025,0,75.422,75.422,126.504,126.504,21.144,0.1381,0.1617,0.1617,0.1617,0.1617,2.3948,2.395,0.627,0.0188,108.6633
4006.7483,8.097,0,75.441,75.441,126.518,126.518,24.446,0.1502,0.2082,0.2024,0.2082,0.2024,2.3213,2.321,0.629,0.0188,108.6675
4006.9007,8.091,0,75.4671,75.4671,126.695,126.695,24.179,0.1491,0.1906,0.1876,0.1908,0.1877,2.3489,2.349,0.632,0.0188,108.6718
4007.0531,8.067,0,75.6381,75.6381,126.919,126.919,27.321,0.1637,0.1966,0.1926,0.1976,0.1936,2.338,2.338,0.631,0.0188,108.676
4007.2055,8.079,0,75.871,75.871,127.198,127.198,40.882,0.1405,0.1436,0.1436,0.1472,0.1472,2.4177,2.418,0.629,0.0188,108.6802
4007.3579,8.079,0,75.9409,75.9409,127.31,127.31,40.418,0.131,0.0678,0.0678,0.0757,0.0757,2.5306,2.531,0.629,0.0188,108.6845
4007.5103,8.091,0,75.7489,75.7489,127.346,127.346,37.282,0.1235,0.0657,0.0657,0.0722,0.0722,2.536,2.536,0.632,0.0188,108.6887
4007.6627,8.079,0,75.4399,75.4399,127.289,127.289,32.45,0.1337,0.1396,0.1396,0.1429,0.1429,2.4244,2.424,0.642,0.0188,108.6929
4007.8151,8.001,0,75.258,75.258,127.4571,127.4571,28.294,0.1281,0.146,0.146,0.1482,0.1482,2.416,2.416,0.661,0.0188,108.6972
4007.9675,7.965,0,75.3231,75.3231,127.9981,127.9981,26.14,0.131,0.1509,0.1509,0.1527,0.1527,2.409,2.409,0.679,0.0188,108.7014
4008.1199,8.031,0,75.5631,75.5631,128.8371,128.8371,24.561,0.1399,0.161,0.161,0.1621,0.1621,2.3941,2.394,0.696,0.0188,108.7057
4008.2723,7.989,0,75.8592,75.8592,129.6671,129.6671,25.422,0.1645,0.1978,0.1919,0.1988,0.1928,2.3362,2.336,0.715,0.0188,108.7099
4008.4247,8.019,0,76.2142,76.2142,130.023,130.023,24.109,0.1565,0.2147,0.2058,0.2147,0.2058,2.3111,2.311,0.727,0.0188,108.7141
