Well:,L05-B-01,,,,
DEPTH,GR,DT,RHOB,DRHO,NPHI
2915.6002,17.336494,68.938171,-999.25,-999.25,-999.25
2915.7002,16.909935,69.121613,-999.25,-999.25,-999.25
2915.8002,16.781597,69.170898,-999.25,-999.25,-999.25
2915.9002,16.635864,69.158554,-999.25,-999.25,-999.25
2916.0002,16.314434,69.156387,-999.25,-999.25,-999.25
2916.1002,15.849485,69.097626,-999.25,-999.25,-999.25
2916.2002,15.534254,68.977585,-999.25,-999.25,-999.25
2916.3002,15.47681,68.803162,-999.25,-999.25,-999.25
2916.4002,15.694721,68.766281,-999.25,-999.25,-999.25
2916.5002,16.065514,68.8022,-999.25,-999.25,-999.25
2916.6002,16.539795,68.848114,-999.25,-999.25,-999.25
2916.7002,16.937931,68.943192,-999.25,-999.25,-999.25
2916.8002,17.157974,69.076385,-999.25,-999.25,-999.25
2916.9002,17.114582,69.236816,-999.25,-999.25,-999.25
2917.0002,17.191391,69.312088,-999.25,-999.25,-999.25
2917.1002,17.400246,69.321991,-999.25,-999.25,-999.25
2917.2002,17.68367,69.28418,-999.25,-999.25,-999.25
2917.3002,18.222382,69.322769,-999.25,-999.25,-999.25
2917.4002,18.612213,69.309311,-999.25,-999.25,-999.25
2917.5002,18.26973,69.033752,-999.25,-999.25,-999.25
2917.6002,17.180504,68.882767,-999.25,-999.25,-999.25
2917.7002,15.854027,68.911835,-999.25,-999.25,-999.25
2917.8002,14.824966,69.087082,-999.25,-999.25,-999.25
2917.9002,14.238113,69.327469,-999.25,-999.25,-999.25
2918.0002,14.057659,69.535431,-999.25,-999.25,-999.25
2918.1002,14.510237,69.556,-999.25,-999.25,-999.25
2918.2002,15.228359,69.377777,-999.25,-999.25,-999.25
2918.3002,16.026035,69.094772,-999.25,-999.25,-999.25
2918.4002,17.065334,68.801773,-999.25,-999.25,-999.25
2918.5002,17.928589,68.625595,-999.25,-999.25,-999.25
2918.6002,18.561069,68.579681,-999.25,-999.25,-999.25
2918.7002,19.410423,68.720001,-999.25,-999.25,-999.25
2918.8002,19.972591,68.932541,-999.25,-999.25,-999.25
2918.9002,20.071064,69.141479,-999.25,-999.25,-999.25
2919.0002,20.061867,69.295166,-999.25,-999.25,-999.25
2919.1002,19.603989,69.357101,-999.25,-999.25,-999.25
2919.2002,18.562504,69.332932,-999.25,-999.25,-999.25
2919.3002,17.373985,69.322128,-999.25,-999.25,-999.25
2919.4002,16.176292,69.249298,-999.25,-999.25,-999.25
2919.5002,14.949829,69.059692,-999.25,-999.25,-999.25
2919.6002,13.909088,68.826569,-999.25,-999.25,-999.25
2919.7002,13.101578,68.68132,-999.25,-999.25,-999.25
2919.8002,12.490162,68.679306,-999.25,-999.25,-999.25
2919.9002,12.700731,68.805191,-999.25,-999.25,-999.25
2920.0002,13.556671,68.9888,-999.25,-999.25,-999.25
2920.1002,14.704311,69.184738,-999.25,-999.25,-999.25
2920.2002,15.865398,69.28215,-999.25,-999.25,-999.25
2920.3002,16.641254,69.175827,-999.25,-999.25,-999.25
2920.4002,16.668507,68.800552,-999.25,-999.25,-999.25
2920.5002,16.223186,68.464203,-999.25,-999.25,-999.25
2920.6002,15.680248,68.372574,-999.25,-999.25,-999.25
2920.7002,15.231485,68.521896,-999.25,-999.25,-999.25
2920.8002,15.626043,68.674698,-999.25,-999.25,-999.25
2920.9002,16.985504,68.715973,-999.25,-999.25,-999.25
2921.0002,18.722927,68.791,-999.25,-999.25,-999.25
2921.1002,20.32531,68.887573,-999.25,-999.25,-999.25
2921.2002,21.40667,68.966675,-999.25,-999.25,-999.25
2921.3002,21.813164,69.053162,-999.25,-999.25,-999.25
2921.4002,21.696983,69.142395,-999.25,-999.25,-999.25
2921.5002,21.485283,69.164597,-999.25,-999.25,-999.25
2921.6002,21.405216,69.002701,-999.25,-999.25,-999.25
2921.7002,21.170967,68.762634,-999.25,-999.25,-999.25
2921.8002,20.46244,68.622391,-999.25,-999.25,-999.25
2921.9002,19.540363,68.584259,-999.25,-999.25,-999.25
2922.0002,18.807159,68.698975,-999.25,-999.25,-999.25
2922.1002,18.665413,68.88945,-999.25,-999.25,-999.25
2922.2002,19.389324,68.841736,-999.25,-999.25,-999.25
2922.3002,20.908581,68.527908,-999.25,-999.25,-999.25
2922.4002,22.797123,68.260666,-999.25,-999.25,-999.25
2922.5002,25.254913,68.129089,-999.25,-999.25,-999.25
2922.6002,28.202248,68.143723,-999.25,-999.25,-999.25
2922.7002,31.328739,68.219742,-999.25,-999.25,-999.25
2922.8002,34.915573,68.362244,-999.25,-999.25,-999.25
2922.9002,38.521919,68.503632,-999.25,-999.25,-999.25
2923.0002,41.142807,68.565063,-999.25,-999.25,-999.25
2923.1002,42.071075,68.598297,-999.25,-999.25,-999.25
2923.2002,41.068718,68.655701,-999.25,-999.25,-999.25
2923.3002,38.833519,68.729645,-999.25,-999.25,-999.25
2923.4002,36.250252,68.815781,-999.25,-999.25,-999.25
2923.5002,34.307404,68.893951,-999.25,-999.25,-999.25
2923.6002,33.039223,68.908508,-999.25,-999.25,-999.25
2923.7002,32.465462,68.74028,-999.25,-999.25,-999.25
2923.8002,32.152,68.408905,-999.25,-999.25,-999.25
2923.9002,31.913517,68.107758,-999.25,-999.25,-999.25
2924.0002,32.727539,67.917068,-999.25,-999.25,-999.25
2924.1002,34.8424,67.824829,-999.25,-999.25,-999.25
2924.2002,36.945694,67.819656,-999.25,-999.25,-999.25
2924.3002,37.971817,67.998215,-999.25,-999.25,-999.25
2924.4002,37.279137,68.358932,-999.25,-999.25,-999.25
2924.5002,34.436859,68.752579,-999.25,-999.25,-999.25
2924.6002,30.257317,69.045105,-999.25,-999.25,-999.25
2924.7002,26.188751,69.18811,-999.25,-999.25,-999.25
2924.8002,22.786392,69.193436,-999.25,-999.25,-999.25
2924.9002,20.075558,69.108612,-999.25,-999.25,-999.25
2925.0002,17.778263,68.997406,-999.25,-999.25,-999.25
2925.1002,16.039486,68.894806,-999.25,-999.25,-999.25
2925.2002,15.048397,68.856689,-999.25,-999.25,-999.25
2925.3002,14.734205,68.895996,-999.25,-999.25,-999.25
2925.4002,14.947115,68.990921,-999.25,-999.25,-999.25
2925.5002,15.315617,69.114639,-999.25,-999.25,-999.25
2925.6002,15.616083,69.249039,-999.25,-999.25,-999.25
2925.7002,15.808113,69.359619,-999.25,-999.25,-999.25
2925.8002,16.083714,69.364914,-999.25,-999.25,-999.25
2925.9002,16.567039,69.231384,-999.25,-999.25,-999.25
2926.0002,17.093575,69.114349,-999.25,-999.25,-999.25
2926.1002,17.393642,69.018845,-999.25,-999.25,-999.25
2926.2002,17.324448,68.896194,-999.25,-999.25,-999.25
2926.3002,16.962978,68.856415,-999.25,-999.25,-999.25
2926.4002,16.611866,68.882797,-999.25,-999.25,-999.25
2926.5002,16.446239,68.936264,-999.25,-999.25,-999.25
2926.6002,16.436527,69.104156,-999.25,-999.25,-999.25
2926.7002,16.407288,69.282043,-999.25,-999.25,-999.25
2926.8002,16.209599,69.350296,-999.25,-999.25,-999.25
2926.9002,16.139645,69.429214,-999.25,-999.25,-999.25
2927.0002,16.36607,69.474609,-999.25,-999.25,-999.25
2927.1002,17.107834,69.346771,-999.25,-999.25,-999.25
2927.2002,17.947517,69.042877,-999.25,-999.25,-999.25
2927.3002,18.610439,68.717346,-999.25,-999.25,-999.25
2927.4002,18.755383,68.606018,-999.25,-999.25,-999.25
2927.5002,18.476669,68.654922,-999.25,-999.25,-999.25
2927.6002,18.069366,68.773544,-999.25,-999.25,-999.25
2927.7002,17.938545,68.922653,-999.25,-999.25,-999.25
2927.8002,17.698891,69.136383,-999.25,-999.25,-999.25
2927.9002,17.249287,69.365753,-999.25,-999.25,-999.25
2928.0002,16.640697,69.375381,-999.25,-999.25,-999.25
2928.1002,16.139908,69.222687,-999.25,-999.25,-999.25
2928.2002,15.864899,69.004837,-999.25,-999.25,-999.25
2928.3002,16.218918,68.927765,-999.25,-999.25,-999.25
2928.4002,16.696896,68.8284,-999.25,-999.25,-999.25
2928.5002,17.042362,68.646301,-999.25,-999.25,-999.25
2928.6002,16.885822,68.516769,-999.25,-999.25,-999.25
2928.7002,16.556606,68.676804,-999.25,-999.25,-999.25
2928.8002,16.236385,69.173035,-999.25,-999.25,-999.25
2928.9002,16.319405,69.235733,-999.25,-999.25,-999.25
2929.0002,16.67894,69.194382,-999.25,-999.25,-999.25
2929.1002,17.213154,69.292572,-999.25,-999.25,-999.25
2929.2002,17.817654,69.243698,-999.25,-999.25,-999.25
2929.3002,18.423111,69.115707,-999.25,-999.25,-999.25
2929.4002,18.995625,69.009506,-999.25,-999.25,-999.25
2929.5002,19.265602,69.043945,-999.25,-999.25,-999.25
2929.6002,19.237583,68.940552,-999.25,-999.25,-999.25
2929.7002,18.934593,68.419998,-999.25,-999.25,-999.25
2929.8002,19.406204,67.94545,-999.25,-999.25,-999.25
2929.9002,21.245277,67.729324,-999.25,-999.25,-999.25
2930.0002,24.993351,67.831009,-999.25,-999.25,-999.25
2930.1002,30.531944,68.000397,-999.25,-999.25,-999.25
2930.2002,36.101532,68.173477,-999.25,-999.25,-999.25
2930.3002,40.127251,68.473907,-999.25,-999.25,-999.25
2930.4002,41.425079,68.633209,-999.25,-999.25,-999.25
2930.5002,40.72007,68.597244,-999.25,-999.25,-999.25
2930.6002,38.821854,68.491196,-999.25,-999.25,-999.25
2930.7002,36.756203,68.411362,-999.25,-999.25,-999.25
2930.8002,35.024414,68.390442,-999.25,-999.25,-999.25
2930.9002,33.558113,68.436798,-999.25,-999.25,-999.25
2931.0002,32.173141,68.576889,-999.25,-999.25,-999.25
2931.1002,30.774918,68.789047,-999.25,-999.25,-999.25
2931.2002,29.685627,69.007919,-999.25,-999.25,-999.25
2931.3002,29.161007,69.170471,-999.25,-999.25,-999.25
2931.4002,29.119148,69.187698,-999.25,-999.25,-999.25
2931.5002,29.411758,68.834702,-999.25,-999.25,-999.25
2931.6002,29.983543,68.37471,-999.25,-999.25,-999.25
2931.7002,30.788483,68.146545,-999.25,-999.25,-999.25
2931.8002,31.740448,68.086197,-999.25,-999.25,-999.25
2931.9002,32.812325,68.16246,-999.25,-999.25,-999.25
2932.0002,33.930969,68.33107,-999.25,-999.25,-999.25
2932.1002,34.610771,68.458038,-999.25,-999.25,-999.25
2932.2002,34.330742,68.618286,-999.25,-999.25,-999.25
2932.3002,32.875931,68.953186,-999.25,-999.25,-999.25
2932.4002,30.206078,69.192444,-999.25,-999.25,-999.25
2932.5002,26.793705,69.221451,-999.25,-999.25,-999.25
2932.6002,23.356865,69.195023,-999.25,-999.25,-999.25
2932.7002,20.563084,69.14653,-999.25,-999.25,-999.25
2932.8002,18.733776,69.074677,-999.25,-999.25,-999.25
2932.9002,17.697876,68.991455,-999.25,-999.25,-999.25
2933.0002,17.688229,69.074615,-999.25,-999.25,-999.25
2933.1002,18.561417,69.273941,-999.25,-999.25,-999.25
2933.2002,19.824253,69.265884,-999.25,-999.25,-999.25
2933.3002,21.232594,69.183914,-999.25,-999.25,-999.25
2933.4002,22.444427,69.195496,-999.25,-999.25,-999.25
2933.5002,23.200134,69.187332,-999.25,-999.25,-999.25
2933.6002,23.343735,69.137344,-999.25,-999.25,-999.25
2933.7002,23.071671,69.092819,-999.25,-999.25,-999.25
2933.8002,22.726891,69.084076,-999.25,-999.25,-999.25
2933.9002,22.331444,68.989548,-999.25,-999.25,-999.25
2934.0002,21.902008,68.735626,-999.25,-999.25,-999.25
2934.1002,21.54908,68.509888,-999.25,-999.25,-999.25
2934.2002,20.909904,68.52475,-999.25,-999.25,-999.25
2934.3002,19.681892,68.800705,-999.25,-999.25,-999.25
2934.4002,18.210632,69.064087,-999.25,-999.25,-999.25
2934.5002,16.920441,69.091995,-999.25,-999.25,-999.25
2934.6002,16.249271,68.908752,-999.25,-999.25,-999.25
2934.7002,16.709663,68.791336,-999.25,-999.25,-999.25
2934.8002,18.072632,68.762604,-999.25,-999.25,-999.25
2934.9002,19.561192,68.655624,-999.25,-999.25,-999.25
2935.0002,20.90731,68.479355,-999.25,-999.25,-999.25
2935.1002,22.000671,68.357346,-999.25,-999.25,-999.25
2935.2002,23.012665,68.381882,-999.25,-999.25,-999.25
2935.3002,24.233028,68.440125,-999.25,-999.25,-999.25
2935.4002,25.691845,68.47023,-999.25,-999.25,-999.25
2935.5002,27.171543,68.49826,-999.25,-999.25,-999.25
2935.6002,28.341808,68.569992,-999.25,-999.25,-999.25
2935.7002,29.07621,68.628784,-999.25,-999.25,-999.25
2935.8002,29.384869,68.597641,-999.25,-999.25,-999.25
2935.9002,28.937977,68.580032,-999.25,-999.25,-999.25
2936.0002,27.7416,68.618698,-999.25,-999.25,-999.25
2936.1002,25.907001,68.68071,-999.25,-999.25,-999.25
2936.2002,23.968529,68.664093,-999.25,-999.25,-999.25
2936.3002,22.32695,68.606644,-999.25,-999.25,-999.25
2936.4002,21.146397,68.61348,-999.25,-999.25,-999.25
2936.5002,20.513653,68.723343,-999.25,-999.25,-999.25
2936.6002,20.219841,68.859055,-999.25,-999.25,-999.25
2936.7002,20.141182,68.911469,-999.25,-999.25,-999.25
2936.8002,20.022335,69.09108,-999.25,-999.25,-999.25
2936.9002,19.968517,69.175293,-999.25,-999.25,-999.25
2937,20.464211,68.446716,-999.25,-999.25,-999.25
2937.1,21.175945,67.900513,-999.25,-999.25,-999.25
2937.2,21.96624,67.781265,-999.25,-999.25,-999.25
2937.3,23.276047,67.597198,-999.25,-999.25,-999.25
2937.4,24.80106,67.418823,-999.25,-999.25,-999.25
2937.5,26.30228,67.343933,-999.25,-999.25,-999.25
2937.6,27.866825,67.504761,-999.25,-999.25,-999.25
2937.7,29.073971,67.698776,-999.25,-999.25,-999.25
2937.8,29.765476,67.850021,-999.25,-999.25,-999.25
2937.9,29.269482,68.104919,-999.25,-999.25,-999.25
2938,28.338619,68.132889,-999.25,-999.25,-999.25
2938.1,27.38168,67.856644,-999.25,-999.25,-999.25
2938.2,27.182751,67.612381,-999.25,-999.25,-999.25
2938.3,27.726482,67.480133,-999.25,-999.25,-999.25
2938.4,28.882172,67.438171,-999.25,-999.25,-999.25
2938.5,29.453556,67.381882,-999.25,-999.25,-999.25
2938.6,29.343063,67.417694,-999.25,-999.25,-999.25
2938.7,28.615971,67.610199,-999.25,-999.25,-999.25
2938.8,27.359447,67.89357,-999.25,-999.25,-999.25
2938.9,26.069099,68.093536,-999.25,-999.25,-999.25
2939,24.934227,68.123978,-999.25,-999.25,-999.25
2939.1,24.53688,68.111389,-999.25,-999.25,-999.25
2939.2,24.655819,68.101135,-999.25,-999.25,-999.25
2939.3,25.18177,68.092056,-999.25,-999.25,-999.25
2939.4,25.638115,68.034485,-999.25,-999.25,-999.25
2939.5,25.980236,67.970306,-999.25,-999.25,-999.25
2939.6,26.265949,67.955597,-999.25,-999.25,-999.25
2939.7,26.332848,67.946915,-999.25,-999.25,-999.25
2939.8,26.279163,67.962723,-999.25,-999.25,-999.25
2939.9,26.236217,68.072098,-999.25,-999.25,-999.25
2940,25.849808,68.145721,-999.25,-999.25,-999.25
2940.1,25.041653,68.155289,-999.25,-999.25,-999.25
2940.2,23.686779,68.12674,-999.25,-999.25,-999.25
2940.3,21.970573,68.092239,-999.25,-999.25,-999.25
2940.4,20.109421,68.061737,-999.25,-999.25,-999.25
2940.5,18.444008,68.035446,-999.25,-999.25,-999.25
2940.6,17.618248,68.081406,-999.25,-999.25,-999.25
2940.7,17.686653,68.194382,-999.25,-999.25,-999.25
2940.8,18.546734,68.306641,-999.25,-999.25,-999.25
2940.9,19.626019,68.446609,-999.25,-999.25,-999.25
2941,20.47287,68.615494,-999.25,-999.25,-999.25
2941.1,20.679394,68.7034,-999.25,-999.25,-999.25
2941.2,20.651218,68.683624,-999.25,-999.25,-999.25
2941.3,20.715649,68.599014,-999.25,-999.25,-999.25
2941.4,20.221821,68.519806,-999.25,-999.25,-999.25
2941.5,19.466805,68.46492,-999.25,-999.25,-999.25
2941.6,18.963314,68.418854,-999.25,-999.25,-999.25
2941.7,18.647682,68.388062,-999.25,-999.25,-999.25
2941.8,18.791813,68.370422,-999.25,-999.25,-999.25
2941.9,19.64399,68.367706,-999.25,-999.25,-999.25
2942,20.920776,68.418671,-999.25,-999.25,-999.25
2942.1,22.021919,68.497055,-999.25,-999.25,-999.25
2942.2,22.617512,68.559341,-999.25,-999.25,-999.25
2942.3,22.814278,68.653168,-999.25,-999.25,-999.25
2942.4,22.773678,68.708023,-999.25,-999.25,-999.25
2942.5,22.579178,68.579422,-999.25,-999.25,-999.25
2942.6,22.634331,68.300735,-999.25,-999.25,-999.25
2942.7,23.137318,68.14946,-999.25,-999.25,-999.25
2942.8,24.022011,68.339279,-999.25,-999.25,-999.25
2942.9,25.811695,68.49556,-999.25,-999.25,-999.25
2943,28.809334,68.663452,-999.25,-999.25,-999.25
2943.1,32.897278,69.563431,-999.25,-999.25,-999.25
2943.2,37.724091,70.628235,-999.25,-999.25,-999.25
2943.3,42.230827,70.957108,-999.25,-999.25,-999.25
2943.4,44.9487,70.598068,-999.25,-999.25,-999.25
2943.5,45.183746,70.004013,-999.25,-999.25,-999.25
2943.6,43.574631,69.579819,-999.25,-999.25,-999.25
2943.7,40.935295,68.946259,-999.25,-999.25,-999.25
2943.8,38.498001,68.294525,-999.25,-999.25,-999.25
2943.9,37.363335,68.048721,-999.25,-999.25,-999.25
2944,37.256012,68.086792,-999.25,-999.25,-999.25
2944.1,37.478615,68.315353,-999.25,-999.25,-999.25
2944.2,36.966881,68.616928,-999.25,-999.25,-999.25
2944.3,34.957176,68.876785,-999.25,-999.25,-999.25
2944.4,31.356274,69.037323,-999.25,-999.25,-999.25
2944.5,27.144451,69.119217,-999.25,-999.25,-999.25
2944.6,23.050171,69.089066,-999.25,-999.25,-999.25
2944.7,19.764278,68.968643,-999.25,-999.25,-999.25
2944.8,17.501961,68.835403,-999.25,-999.25,-999.25
2944.9,16.526665,68.711868,-999.25,-999.25,-999.25
2945,16.419872,68.55571,-999.25,-999.25,-999.25
2945.1,16.39444,68.360901,-999.25,-999.25,-999.25
2945.2,16.394855,68.427673,-999.25,-999.25,-999.25
2945.3,16.25388,68.872726,-999.25,-999.25,-999.25
2945.4,15.834911,69.452271,-999.25,-999.25,-999.25
2945.5,15.326309,69.673386,-999.25,-999.25,-999.25
2945.6,14.956984,69.46228,-999.25,-999.25,-999.25
2945.7,14.764288,69.224121,-999.25,-999.25,-999.25
2945.8,14.630304,69.031876,-999.25,-999.25,-999.25
2945.9,14.521885,68.920486,-999.25,-999.25,-999.25
2946,14.564554,68.91301,-999.25,-999.25,-999.25
2946.1,14.736017,68.945892,-999.25,-999.25,-999.25
2946.2,14.875055,68.969589,-999.25,-999.25,-999.25
2946.3,14.830847,69.021088,-999.25,-999.25,-999.25
2946.4,14.968624,69.223389,-999.25,-999.25,-999.25
2946.5,15.363533,69.497269,-999.25,-999.25,-999.25
2946.6,15.664593,69.55188,-999.25,-999.25,-999.25
2946.7,16.052181,69.470901,-999.25,-999.25,-999.25
2946.8,16.533554,69.369644,-999.25,-999.25,-999.25
2946.9,16.604069,69.181427,-999.25,-999.25,-999.25
2947,16.672108,69.05484,-999.25,-999.25,-999.25
2947.1,17.037437,69.041397,-999.25,-999.25,-999.25
2947.2,17.62888,69.039764,-999.25,-999.25,-999.25
2947.3,18.251274,68.967102,-999.25,-999.25,-999.25
2947.4,18.822712,68.840515,-999.25,-999.25,-999.25
2947.5,19.488674,68.901459,-999.25,-999.25,-999.25
2947.6,20.060993,69.065964,-999.25,-999.25,-999.25
2947.7,20.418854,69.228455,-999.25,-999.25,-999.25
2947.8,20.263248,69.056839,-999.25,-999.25,-999.25
2947.9,19.604698,68.819717,-999.25,-999.25,-999.25
2948,18.540318,68.700226,-999.25,-999.25,-999.25
2948.1,17.365974,68.645111,-999.25,-999.25,-999.25
2948.2,16.387943,68.625183,-999.25,-999.25,-999.25
2948.3,15.721613,68.639435,-999.25,-999.25,-999.25
2948.4,15.397736,68.70462,-999.25,-999.25,-999.25
2948.5,15.204876,68.812134,-999.25,-999.25,-999.25
2948.6,15.039919,68.959579,-999.25,-999.25,-999.25
2948.7,15.299736,69.062943,-999.25,-999.25,-999.25
2948.8,15.697836,69.09227,-999.25,-999.25,-999.25
2948.9,15.970055,69.022659,-999.25,-999.25,-999.25
2949,16.170216,68.857132,-999.25,-999.25,-999.25
2949.1,16.199356,68.695908,-999.25,-999.25,-999.25
2949.2,15.837906,68.630005,-999.25,-999.25,-999.25
2949.3,15.531204,68.643387,-999.25,-999.25,-999.25
2949.4,15.391155,68.719116,-999.25,-999.25,-999.25
2949.5,15.41728,68.897659,-999.25,-999.25,-999.25
2949.6,15.347918,69.031998,-999.25,-999.25,-999.25
2949.7,15.177889,69.112091,-999.25,-999.25,-999.25
2949.8,14.987776,69.195602,-999.25,-999.25,-999.25
2949.9,14.675707,69.229248,-999.25,-999.25,-999.25
2950,14.264229,69.210724,-999.25,-999.25,-999.25
2950.1,13.868675,69.144745,-999.25,-999.25,-999.25
2950.2,13.433691,69.039993,-999.25,-999.25,-999.25
2950.3,13.035767,68.920441,-999.25,-999.25,-999.25
2950.4,13.382656,68.881485,-999.25,-999.25,-999.25
2950.5,14.208723,68.90123,-999.25,-999.25,-999.25
2950.6,15.192265,68.942886,-999.25,-999.25,-999.25
2950.7,15.650129,68.948608,-999.25,-999.25,-999.25
2950.8,15.375608,68.923447,-999.25,-999.25,-999.25
2950.9,14.485434,68.886307,-999.25,-999.25,-999.25
2951,13.54035,68.934875,-999.25,-999.25,-999.25
2951.1,13.192728,68.97403,-999.25,-999.25,-999.25
2951.2,13.630676,68.935455,-999.25,-999.25,-999.25
2951.3,14.520218,68.901367,-999.25,-999.25,-999.25
2951.4,15.470139,68.856461,-999.25,-999.25,-999.25
2951.5,16.316975,68.764053,-999.25,-999.25,-999.25
2951.6,16.683907,68.6633,-999.25,-999.25,-999.25
2951.7,16.654732,68.578445,-999.25,-999.25,-999.25
2951.8,16.410076,68.518173,-999.25,-999.25,-999.25
2951.9,16.096474,68.521851,-999.25,-999.25,-999.25
2952,15.907831,68.604218,-999.25,-999.25,-999.25
2952.1,16.002182,68.747986,-999.25,-999.25,-999.25
2952.2,16.560478,68.788315,-999.25,-999.25,-999.25
2952.3,17.363518,68.684052,-999.25,-999.25,-999.25
2952.4,17.975513,68.524872,-999.25,-999.25,-999.25
2952.5,18.148571,68.373535,-999.25,-999.25,-999.25
2952.6,17.928139,68.261887,-999.25,-999.25,-999.25
2952.7,17.556622,68.175018,-999.25,-999.25,-999.25
2952.8,17.500854,68.073837,-999.25,-999.25,-999.25
2952.9,17.856491,67.952042,-999.25,-999.25,-999.25
2953,18.121895,67.860443,-999.25,-999.25,-999.25
2953.1,18.048008,67.822906,-999.25,-999.25,-999.25
2953.2,17.629311,67.756607,-999.25,-999.25,-999.25
2953.3,16.994305,67.462433,-999.25,-999.25,-999.25
2953.4,16.730179,66.913635,-999.25,-999.25,-999.25
2953.5,17.267124,66.295837,-999.25,-999.25,-999.25
2953.6,18.272408,65.789551,-999.25,-999.25,-999.25
2953.7,19.249249,65.553726,-999.25,-999.25,-999.25
